id,species,block,inoculant,year,week,month,day,height,length,width,insect.damage,measured.leaf.damaged,mortality,flowering,rosette,number.individuals.in.pot,notes,leafarea,w1,w2,w3,w4,w5,numObs,inoc2
Green-H-Gv-04,geuvir,H,Young,2019,4,7,18,1,11.9,6.7,NA,NA,A,,,NA,"2 plants, beginning to flower",79.73,1,1,1,1,1,5,Res
Green-H-Gv-05,geuvir,H,Young,2019,4,7,18,1,14.2,7.5,NA,NA,A,,,NA,NA,106.5,1,1,1,1,0,4,Res
Green-H-Sa-01,solarg,H,Young,2019,4,7,18,NA,NA,NA,NA,NA,A,,,NA,NA,NA,1,1,1,0,1,4,Res
Green-H-Sa-02,solarg,H,Young,2019,4,7,18,37.4,13.7,5.1,NA,NA,A,,,NA,NA,69.87,1,1,1,1,1,5,Res
Green-H-Sa-03,solarg,H,Young,2019,4,7,18,47.6,10.2,3.6,NA,NA,A,,,NA,NA,36.72,1,1,1,1,1,5,Res
Green-H-Sa-04,solarg,H,Young,2019,4,7,18,36.4,14.7,4.2,NA,NA,A,,,NA,NA,61.74,0,0,0,1,0,1,Res
Green-H-Sa-05,solarg,H,Young,2019,4,7,18,1,10.7,4.2,NA,NA,A,,,NA,NA,44.94,1,1,1,1,1,5,Res
Green-H-Sc-01,solcae,H,Young,2019,4,7,18,44.1,9.5,3.3,NA,NA,A,,,NA,NA,31.35,1,1,1,1,1,5,Res
Green-H-Sc-02,solcae,H,Young,2019,4,7,18,38.2,8,3.1,NA,NA,A,,,NA,NA,24.8,1,1,0,1,1,4,Res
Green-H-Sc-03,solcae,H,Young,2019,4,7,18,13.7,5.4,2.3,NA,NA,A,,,NA,NA,12.42,0,1,1,1,0,3,Res
Green-H-Sc-04,solcae,H,Young,2019,4,7,18,35.1,7.3,2.8,NA,NA,A,,,NA,NA,20.44,1,0,1,1,1,4,Res
Green-H-Sc-05,solcae,H,Young,2019,4,7,18,NA,NA,NA,NA ,NA,A,,,NA,"2 plants, purpling, darker in color",NA,1,1,1,0,1,4,Res
Pink-A-Cp-01,corpub,A,Middle,2019,4,7,18,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,1,1,1,0,1,4,Res
Pink-A-Cp-02,corpub,A,Middle,2019,4,7,18,23.2,5.6,1.8,NA,NA,A,Y,N,1,"Flowering, 6 budws, 2 apcial ""buds""",10.08,1,1,1,1,1,5,Res
Pink-A-Cp-03,corpub,A,Middle,2019,4,7,18,27.7,8,3.3,NA,NA,A,Y,N,1,Beginning to flower,26.4,0,1,1,1,0,3,Res
Pink-A-Cp-04,corpub,A,Middle,2019,4,7,18,30,6.5,2.8,NA,NA,A,Y,N,1,"Beginning to flower, 3 buds",18.2,1,1,1,1,1,5,Res
Pink-A-Cp-05,corpub,A,Middle,2019,4,7,18,20.4,6,2.2,NA,NA,A,Y,N,1,"Flowering, 1 bud, bottom leaves turing purple",13.2,1,0,0,1,1,3,Res
Pink-A-Gv-01,geuvir,A,Middle,2019,4,7,18,NA,NA,NA,NA,NA,A,N,N,1,Purpling,NA,1,1,1,0,0,3,Res
Pink-A-Gv-02,geuvir,A,Middle,2019,4,7,18,1,10.3,5.8,NA,NA,A,N,N,1,purpling,59.74,1,1,1,1,1,5,Res
Pink-A-Gv-03,geuvir,A,Middle,2019,4,7,18,1,10.9,5.6,NA,NA,A,N,N,1,purpling,61.04,1,1,0,1,1,4,Res
Pink-A-Gv-04,geuvir,A,Middle,2019,4,7,18,1,11.6,6,NA,NA,A,N,N,2,"2 plants, purpling",69.6,0,0,1,1,1,3,Res
Pink-A-Gv-05,geuvir,A,Middle,2019,4,7,18,1,11.3,6,NA,NA,A,N,N,2,"2 plants, purpling",67.8,1,1,1,1,1,5,Res
Pink-A-Sa-01,solarg,A,Middle,2019,4,7,18,30.4,8,3.4,NA,NA,A,N,Y,2,"2 plants, 1 rosette",27.2,1,1,1,1,1,5,Res
Pink-A-Sa-02,solarg,A,Middle,2019,4,7,18,1,11.9,3.8,NA,NA,A,N,Y,2,"2 plants, both rosettes, thinker feeling leaves",45.22,1,1,1,1,1,5,Res
Pink-A-Sa-03,solarg,A,Middle,2019,4,7,18,NA,NA,NA,NA,NA,A,N,Y,2,"2 plants, 1 rosette",NA,1,1,1,0,1,4,Res
Pink-A-Sa-04,solarg,A,Middle,2019,4,7,18,1,12.9,4.5,NA,NA,A,N,Y,2,"2 plants, both rosette",58.05,1,1,0,1,0,3,Res
Pink-A-Sa-05,solarg,A,Middle,2019,4,7,18,20.3,6.3,2.1,NA,NA,A,N,Y,2,"2 plants, brown spotting, slight insect damage",13.23,0,0,1,1,1,3,Res
Pink-A-Sc-01,solcae,A,Middle,2019,4,7,18,35.6,8.2,2.2,NA,NA,A,N,N,1,Branching,18.04,0,0,0,1,1,2,Res
Pink-A-Sc-02,solcae,A,Middle,2019,4,7,18,NA,NA,NA,NA,NA,A,N,N,1,NA,NA,1,1,1,0,0,3,Res
Pink-A-Sc-03,solcae,A,Middle,2019,4,7,18,26.7,6.3,2,NA,NA,A,N,N,1,NA,12.6,1,1,1,1,1,5,Res
Pink-A-Sc-04,solcae,A,Middle,2019,4,7,18,20.4,7,2.6,NA,NA,A,N,N,1,NA,18.2,1,1,1,1,1,5,Res
Pink-A-Sc-05,solcae,A,Middle,2019,4,7,18,22,7.5,2.3,NA,NA,A,N,N,1,NA,17.25,1,1,1,1,1,5,Res
Pink-B-Cp-01,corpub,B,Middle,2019,4,7,18,25.7,7.6,2.7,NA,NA,A,Y,N,1,"beginning to flower, 2 buds",20.52,1,0,1,1,1,4,Res
Pink-B-Cp-02,corpub,B,Middle,2019,4,7,18,17.2,7.4,2.5,NA,NA,A,Y,N,1,"flowering, 2 buds, 2 apical ""buds"", slight insect damage",18.5,1,1,1,1,0,4,Res
Pink-B-Cp-03,corpub,B,Middle,2019,4,7,18,NA,NA,NA,NA,NA,A,Y,N,1,"beginning to flower, 4 buds",NA,0,1,0,0,1,2,Res
Pink-B-Cp-04,corpub,B,Middle,2019,4,7,18,7.9,3.8,1.8,NA,NA,A,N,N,1,NA,6.84,1,1,1,1,1,5,Res
Pink-B-Cp-05,corpub,B,Middle,2019,4,7,18,22.8,7.2,2.9,NA,NA,A,Y,N,1,"Flowering, 2 buds, 2 apical ""buds"", slight insect damage",20.88,1,1,1,1,1,5,Res
